n,has_partitions,p,q,j,k
162557,True,2,146173,14,1
162557,True,2,97021,16,1
162557,True,2,162553,2,1
162557,True,2,162493,6,1
162577,False,,,,
162563,True,2,162499,6,1
162593,True,2,161569,10,1
162593,True,2,162577,4,1
162593,True,2,162529,6,1
162601,True,2,162593,3,1
162601,True,2,160553,11,1
162601,True,2,162473,7,1
162601,True,2,154409,13,1
162611,False,,,,
162623,True,2,161599,10,1
162623,True,2,146239,14,1
162623,True,2,158527,12,1
162629,False,,,,
162641,True,2,162577,6,1
162649,True,2,162641,3,1
162671,False,,,,
162677,True,2,158581,12,1
162683,True,2,146299,14,1
162683,True,2,161659,10,1
162703,True,2,162671,5,1
162691,True,2,162683,3,1
162691,True,2,162563,7,1
162709,True,2,162677,5,1
162713,True,2,158617,12,1
162713,True,2,97177,16,1
162713,True,2,162709,2,1
162713,True,2,162457,8,1
162713,True,2,162649,6,1
162727,True,2,129959,15,1
162731,True,2,146347,14,1
162731,True,2,162727,2,1
162739,True,2,162731,3,1
162739,True,2,31667,17,1
162739,True,2,129971,15,1
162739,True,2,162611,7,1
162749,True,2,97213,16,1
162749,True,2,162493,8,1
162751,True,2,162749,1,1
162751,True,2,162623,7,1
162779,True,2,162523,8,1
162787,True,2,160739,11,1
162787,True,2,162779,3,1
162791,True,2,162787,2,1
162791,True,2,162727,6,1
162791,True,2,146407,14,1
162821,True,2,146437,14,1
162823,True,2,162791,5,1
162823,True,2,31751,17,1
162823,True,2,162821,1,1
162829,True,2,162821,3,1
162829,True,2,160781,11,1
162839,True,2,162823,4,1
162839,True,2,97303,16,1
162847,True,2,162839,3,1
162847,True,2,130079,15,1
162853,True,2,162821,5,1
162859,True,2,162731,7,1
162859,True,2,154667,13,1
162881,False,,,,
162889,True,2,31817,17,1
162889,True,2,162881,3,1
162889,True,2,130121,15,1
162889,True,2,160841,11,1
162901,True,2,162389,9,1
162907,True,2,162779,7,1
162917,True,2,97381,16,1
162917,True,2,162901,4,1
162917,True,2,162853,6,1
162937,False,,,,
162947,True,2,161923,10,1
162947,True,2,146563,14,1
162947,True,2,162691,8,1
162971,True,2,162907,6,1
162971,True,2,161947,10,1
162973,True,2,162971,1,1
162997,True,2,162989,3,1
162989,True,2,97453,16,1
162989,True,2,162973,4,1
163003,True,2,162971,5,1
163019,True,2,163003,4,1
163019,True,2,158923,12,1
163021,True,2,163019,1,1
163021,True,2,162989,5,1
163021,True,2,130253,15,1
163027,True,2,130259,15,1
163027,True,2,163019,3,1
163061,True,2,146677,14,1
163061,True,2,162997,6,1
163063,True,2,154871,13,1
163063,True,2,31991,17,1
163063,True,2,163061,1,1
163109,True,2,159013,12,1
163109,True,2,162853,8,1
163117,True,2,163109,3,1
163117,True,2,130349,15,1
163117,True,2,162989,7,1
163127,True,2,146743,14,1
163127,True,2,163063,6,1
163129,True,2,154937,13,1
163129,True,2,163127,1,1
163129,True,2,32057,17,1
163147,True,2,130379,15,1
163147,True,2,163019,7,1
163151,True,2,163147,2,1
163151,True,2,146767,14,1
163169,True,2,159073,12,1
163171,True,2,161123,11,1
163171,True,2,32099,17,1
163171,True,2,163169,1,1
163181,True,2,163117,6,1
163193,True,2,163129,6,1
163193,True,2,162937,8,1
163193,True,2,159097,12,1
163199,False,,,,
163211,True,2,163147,6,1
163223,True,2,97687,16,1
163243,True,2,163211,5,1
163243,True,2,162731,9,1
163249,True,2,161201,11,1
163259,True,2,163243,4,1
163259,True,2,163003,8,1
163307,True,2,163243,6,1
163307,True,2,97771,16,1
163309,True,2,163307,1,1
163309,True,2,163181,7,1
163309,True,2,32237,17,1
163321,True,2,130553,15,1
163321,True,2,163193,7,1
163327,True,2,163199,7,1
163337,True,2,163321,4,1
163337,True,2,146953,14,1
163351,True,2,161303,11,1
163351,True,2,162839,9,1
163351,True,2,163223,7,1
163363,True,2,155171,13,1
163367,True,2,163351,4,1
163367,True,2,163363,2,1
163367,True,2,146983,14,1
163367,True,2,162343,10,1
163403,True,2,163147,8,1
163393,True,2,162881,9,1
163393,True,2,155201,13,1
163393,True,2,32321,17,1
163409,True,2,163393,4,1
163411,True,2,163403,3,1
163411,True,2,130643,15,1
163411,True,2,163409,1,1
163411,True,2,161363,11,1
163411,True,2,155219,13,1
163417,True,2,130649,15,1
163417,True,2,163409,3,1
163433,True,2,159337,12,1
163433,True,2,163417,4,1
163469,False,,,,
163477,True,2,163469,3,1
163483,True,2,162971,9,1
163483,True,2,163481,1,1
163483,True,2,32411,17,1
163483,True,2,155291,13,1
163481,True,2,147097,14,1
163481,True,2,163477,2,1
163481,True,2,162457,10,1
163481,True,2,163417,6,1
163487,True,2,163483,2,1
163517,True,2,159421,12,1
163517,True,2,162493,10,1
163543,False,,,,
163561,True,2,163433,7,1
163567,False,,,,
163573,True,2,155381,13,1
163573,True,2,163061,9,1
163601,True,2,162577,10,1
163613,True,2,147229,14,1
163621,True,2,163613,3,1
163621,True,2,161573,11,1
163621,True,2,163109,9,1
163627,True,2,130859,15,1
163633,True,2,163601,5,1
163633,True,2,32561,17,1
163637,True,2,163621,4,1
163637,True,2,163573,6,1
163637,True,2,159541,12,1
163637,True,2,98101,16,1
163637,True,2,163633,2,1
163637,True,2,147253,14,1
163643,True,2,163627,4,1
163661,False,,,,
163673,True,2,147289,14,1
163673,True,2,163417,8,1
163673,True,2,162649,10,1
163679,True,2,98143,16,1
163697,True,2,163633,6,1
163729,True,2,155537,13,1
163729,True,2,163601,7,1
163729,True,2,163697,5,1
163733,True,2,163729,2,1
163733,True,2,162709,10,1
163733,True,2,163477,8,1
163741,True,2,130973,15,1
163741,True,2,163613,7,1
163741,True,2,163733,3,1
163753,False,,,,
163771,True,2,163643,7,1
163771,True,2,163259,9,1
163771,True,2,155579,13,1
163781,True,2,147397,14,1
163789,True,2,163781,3,1
163789,True,2,163661,7,1
163789,True,2,161741,11,1
163789,True,2,32717,17,1
163811,True,2,162787,10,1
163819,True,2,163811,3,1
163819,True,2,155627,13,1
163819,True,2,163307,9,1
163819,True,2,161771,11,1
163841,True,2,147457,14,1
163847,True,2,162823,10,1
163853,True,2,163789,6,1
163853,True,2,98317,16,1
163853,True,2,162829,10,1
163859,True,2,159763,12,1
163859,True,2,98323,16,1
163861,True,2,163853,3,1
163861,True,2,163859,1,1
163861,True,2,32789,17,1
163861,True,2,163733,7,1
163871,True,2,162847,10,1
163871,True,2,147487,14,1
163883,True,2,162859,10,1
163883,True,2,98347,16,1
163883,True,2,163819,6,1
163883,True,2,159787,12,1
163883,True,2,163627,8,1
163901,True,2,147517,14,1
163909,True,2,163781,7,1
163909,True,2,163901,3,1
163909,True,2,155717,13,1
163927,True,2,161879,11,1
163973,True,2,163909,6,1
163979,True,2,98443,16,1
163981,True,2,163973,3,1
163981,True,2,163979,1,1
163981,True,2,163853,7,1
163981,True,2,32909,17,1
163981,True,2,163469,9,1
163981,True,2,131213,15,1
163987,True,2,163979,3,1
163987,True,2,163859,7,1
163991,True,2,147607,14,1
163991,True,2,163927,6,1
163991,True,2,163987,2,1
163993,True,2,163991,1,1
163993,True,2,155801,13,1
163993,True,2,163481,9,1
163997,True,2,163741,8,1
163997,True,2,162973,10,1
163997,True,2,147613,14,1
163997,True,2,163993,2,1
163997,True,2,163981,4,1
164011,True,2,163979,5,1
164011,True,2,32939,17,1
164011,True,2,163883,7,1
164023,True,2,163991,5,1
164039,True,2,164023,4,1
164051,True,2,163987,6,1
164051,True,2,163027,10,1
164057,True,2,163993,6,1
164057,True,2,147673,14,1
164071,True,2,32999,17,1
164071,True,2,164039,5,1
164071,True,2,131303,15,1
164089,True,2,131321,15,1
164089,True,2,164057,5,1
164093,True,2,147709,14,1
164093,True,2,164089,2,1
164113,True,2,163601,9,1
164113,True,2,155921,13,1
164117,True,2,163861,8,1
164117,True,2,164113,2,1
164147,False,,,,
164149,True,2,164147,1,1
164149,True,2,163637,9,1
164149,True,2,164117,5,1
164149,True,2,131381,15,1
164173,True,2,163661,9,1
164183,True,2,163927,8,1
164183,True,2,160087,12,1
164183,True,2,147799,14,1
164191,True,2,162143,11,1
164191,True,2,33119,17,1
164191,True,2,163679,9,1
164191,True,2,164183,3,1
164201,False,,,,
164209,True,2,164201,3,1
164209,True,2,131441,15,1
164209,True,2,163697,9,1
164231,False,,,,
164233,True,2,164231,1,1
164233,True,2,33161,17,1
164233,True,2,156041,13,1
164233,True,2,164201,5,1
164239,True,2,164231,3,1
164249,True,2,163993,8,1
164249,True,2,98713,16,1
164249,True,2,164233,4,1
164251,True,2,164249,1,1
164251,True,2,33179,17,1
164251,True,2,156059,13,1
164267,True,2,164251,4,1
164267,True,2,163243,10,1
164267,True,2,164011,8,1
164267,True,2,98731,16,1
164279,True,2,160183,12,1
164279,True,2,164023,8,1
164291,False,,,,
164299,True,2,164267,5,1
164299,True,2,164291,3,1
164299,True,2,162251,11,1
164309,True,2,98773,16,1
164321,True,2,147937,14,1
164341,True,2,162293,11,1
164341,True,2,164309,5,1
164357,True,2,164341,4,1
164363,True,2,164299,6,1
164371,True,2,164363,3,1
164371,True,2,163859,9,1
164377,True,2,164249,7,1
164387,True,2,164371,4,1
164387,True,2,163363,10,1
164413,True,2,163901,9,1
164419,True,2,164387,5,1
164419,True,2,164291,7,1
164419,True,2,33347,17,1
164419,True,2,156227,13,1
164429,True,2,98893,16,1
164429,True,2,164173,8,1
164429,True,2,164413,4,1
164431,True,2,164429,1,1
164431,True,2,33359,17,1
164443,False,,,,
164447,True,2,148063,14,1
164447,True,2,164431,4,1
164447,True,2,164191,8,1
164447,True,2,98911,16,1
164447,True,2,164443,2,1
164449,True,2,164447,1,1
164449,True,2,164321,7,1
164449,True,2,156257,13,1
164449,True,2,33377,17,1
164471,False,,,,
164477,True,2,164413,6,1
164503,True,2,164471,5,1
164503,True,2,163991,9,1
164513,True,2,164449,6,1
164531,True,2,148147,14,1
164569,True,2,164057,9,1
164581,False,,,,
164587,False,,,,
164599,True,2,164471,7,1
164617,True,2,131849,15,1
164621,True,2,164617,2,1
164623,True,2,164621,1,1
164627,True,2,164623,2,1
164627,True,2,148243,14,1
164627,True,2,164371,8,1
164653,True,2,164621,5,1
164653,True,2,33581,17,1
164663,True,2,164599,6,1
164663,True,2,148279,14,1
164677,True,2,131909,15,1
164677,True,2,162629,11,1
164683,True,2,156491,13,1
164701,True,2,131933,15,1
164701,True,2,33629,17,1
164707,True,2,131939,15,1
164729,False,,,,
164743,True,2,164231,9,1
164767,False,,,,
164771,True,2,148387,14,1
164771,True,2,164767,2,1
164771,True,2,164707,6,1
164789,False,,,,
164809,False,,,,
164821,True,2,33749,17,1
164821,True,2,164309,9,1
164821,True,2,164789,5,1
164831,True,2,164767,6,1
164837,True,2,164581,8,1
164837,True,2,164821,4,1
164839,True,2,132071,15,1
164839,True,2,164837,1,1
164839,True,2,33767,17,1
164839,True,2,162791,11,1
164839,True,2,164831,3,1
164881,True,2,33809,17,1
164881,True,2,132113,15,1
164893,False,,,,
164911,True,2,156719,13,1
164953,False,,,,
164963,True,2,164707,8,1
164963,True,2,148579,14,1
164987,False,,,,
164999,True,2,160903,12,1
164999,True,2,164743,8,1
165001,True,2,164999,1,1
165001,True,2,132233,15,1
165037,True,2,162989,11,1
165041,True,2,165037,2,1
165047,True,2,148663,14,1
165047,True,2,164023,10,1
165049,True,2,165041,3,1
165049,True,2,165047,1,1
165059,True,2,99523,16,1
165079,True,2,165047,5,1
165079,True,2,156887,13,1
165083,True,2,165079,2,1
165089,False,,,,
165103,True,2,34031,17,1
165133,True,2,164621,9,1
165133,True,2,156941,13,1
165133,True,2,34061,17,1
165161,False,,,,
165173,True,2,164149,10,1
165181,True,2,165173,3,1
165203,True,2,99667,16,1
165211,True,2,165083,7,1
165211,True,2,165203,3,1
165211,True,2,157019,13,1
165229,True,2,157037,13,1
165229,True,2,163181,11,1
165229,True,2,34157,17,1
165233,True,2,161137,12,1
165233,True,2,165229,2,1
165233,True,2,164209,10,1
165247,True,2,163199,11,1
165287,False,,,,
165293,True,2,165037,8,1
165293,True,2,165229,6,1
165311,True,2,165247,6,1
165311,True,2,148927,14,1
165313,True,2,165311,1,1
165317,True,2,165313,2,1
165317,True,2,161221,12,1
165317,True,2,148933,14,1
165331,True,2,34259,17,1
165331,True,2,165203,7,1
165343,True,2,165311,5,1
165343,True,2,164831,9,1
165349,True,2,164837,9,1
165349,True,2,165317,5,1
165367,False,,,,
165379,True,2,132611,15,1
165383,True,2,165367,4,1
165383,True,2,165379,2,1
165391,True,2,165383,3,1
165391,True,2,34319,17,1
165391,True,2,132623,15,1
165397,False,,,,
165437,True,2,149053,14,1
165437,True,2,164413,10,1
165437,True,2,165181,8,1
165437,True,2,161341,12,1
165437,True,2,99901,16,1
165443,True,2,164419,10,1
165443,True,2,165379,6,1
165443,True,2,99907,16,1
165443,True,2,149059,14,1
165449,False,,,,
165457,True,2,165449,3,1
165457,True,2,132689,15,1
165457,True,2,163409,11,1
165463,True,2,157271,13,1
165469,True,2,132701,15,1
165469,True,2,157277,13,1
165469,True,2,165437,5,1
165479,True,2,165463,4,1
165511,True,2,165479,5,1
165511,True,2,34439,17,1
165511,True,2,165383,7,1
165511,True,2,164999,9,1
165523,False,,,,
165527,True,2,165523,2,1
165527,True,2,165511,4,1
165527,True,2,165463,6,1
165527,True,2,99991,16,1
165527,True,2,149143,14,1
165527,True,2,164503,10,1
165533,True,2,165469,6,1
165541,True,2,157349,13,1
165541,True,2,165533,3,1
165541,True,2,34469,17,1
165551,False,,,,
165553,True,2,165041,9,1
165553,True,2,165551,1,1
165559,True,2,165527,5,1
165559,True,2,34487,17,1
165559,True,2,165047,9,1
165559,True,2,165551,3,1
165569,True,2,165553,4,1
165569,True,2,165313,8,1
165587,True,2,165331,8,1
165587,True,2,165523,6,1
165589,True,2,165587,1,1
165601,True,2,132833,15,1
165601,True,2,165569,5,1
165601,True,2,165089,9,1
165611,True,2,164587,10,1
165617,True,2,165601,4,1
165617,True,2,165553,6,1
165617,True,2,161521,12,1
165653,True,2,165397,8,1
165653,True,2,149269,14,1
165653,True,2,165589,6,1
165667,False,,,,
165673,True,2,165161,9,1
165701,True,2,164677,10,1
165703,True,2,34631,17,1
165703,True,2,165701,1,1
165707,True,2,165703,2,1
165707,True,2,161611,12,1
165707,True,2,149323,14,1
165707,True,2,164683,10,1
165709,True,2,165701,3,1
165709,True,2,163661,11,1
165709,True,2,165707,1,1
165713,True,2,165457,8,1
165713,True,2,165709,2,1
165719,True,2,165703,4,1
165719,True,2,165463,8,1
165719,True,2,100183,16,1
165721,True,2,34649,17,1
165721,True,2,165719,1,1
165721,True,2,163673,11,1
165721,True,2,165713,3,1
165721,True,2,132953,15,1
165749,True,2,100213,16,1
165779,True,2,161683,12,1
165779,True,2,165523,8,1
165799,True,2,165287,9,1
165811,True,2,165779,5,1
165811,True,2,34739,17,1
165817,False,,,,
165829,True,2,157637,13,1
165829,True,2,34757,17,1
165829,True,2,163781,11,1
165829,True,2,165701,7,1
165829,True,2,165317,9,1
165833,True,2,165829,2,1
165833,True,2,164809,10,1
165833,True,2,165817,4,1
165833,True,2,100297,16,1
165857,True,2,165601,8,1
165857,True,2,161761,12,1
165877,True,2,133109,15,1
165877,True,2,165749,7,1
165883,False,,,,
165887,True,2,165883,2,1
165887,True,2,149503,14,1
165901,True,2,163853,11,1
165931,True,2,157739,13,1
165931,True,2,163883,11,1
165941,True,2,165877,6,1
165947,True,2,165883,6,1
165947,True,2,165931,4,1
165947,True,2,149563,14,1
165947,True,2,100411,16,1
165961,True,2,165833,7,1
165961,True,2,157769,13,1
165961,True,2,165449,9,1
165983,True,2,100447,16,1
166013,True,2,149629,14,1
166021,True,2,133253,15,1
166021,True,2,163973,11,1
166021,True,2,34949,17,1
166021,True,2,166013,3,1
166027,True,2,163979,11,1
166031,True,2,166027,2,1
166043,True,2,166027,4,1
166043,True,2,161947,12,1
166063,True,2,166031,5,1
166063,True,2,165551,9,1
166081,True,2,165569,9,1
166081,True,2,157889,13,1
166099,True,2,164051,11,1
166099,True,2,35027,17,1
166099,True,2,165587,9,1
166099,True,2,157907,13,1
166147,True,2,133379,15,1
166151,True,2,149767,14,1
166151,True,2,166147,2,1
166157,True,2,165901,8,1
166157,True,2,100621,16,1
166157,True,2,165133,10,1
166169,False,,,,
166183,True,2,157991,13,1
166183,True,2,35111,17,1
166183,True,2,166151,5,1
166189,True,2,166157,5,1
166189,True,2,35117,17,1
166207,True,2,133439,15,1
166219,True,2,165707,9,1
166219,True,2,133451,15,1
166237,False,,,,
166247,True,2,166183,6,1
166259,False,,,,
166273,True,2,35201,17,1
166289,True,2,166273,4,1
166297,True,2,164249,11,1
166297,True,2,166289,3,1
166297,True,2,166169,7,1
166301,True,2,166297,2,1
166301,True,2,166237,6,1
166303,True,2,166301,1,1
166319,True,2,166303,4,1
166319,True,2,166063,8,1
166349,False,,,,
166351,True,2,166319,5,1
166351,True,2,35279,17,1
166351,True,2,166349,1,1
166351,True,2,133583,15,1
166357,True,2,166349,3,1
166357,True,2,164309,11,1
166363,True,2,35291,17,1
166393,True,2,158201,13,1
166399,True,2,133631,15,1
166399,True,2,165887,9,1
166399,True,2,35327,17,1
166403,True,2,166147,8,1
166403,True,2,166399,2,1
166403,True,2,165379,10,1
166409,True,2,166393,4,1
166417,True,2,133649,15,1
166417,True,2,166289,7,1
166417,True,2,166409,3,1
166429,True,2,166301,7,1
166457,True,2,166393,6,1
166471,False,,,,
166487,True,2,162391,12,1
166487,True,2,165463,10,1
166487,True,2,166471,4,1
166541,False,,,,
166561,True,2,164513,11,1
166567,False,,,,
166571,True,2,166567,2,1
166597,False,,,,
166601,True,2,166597,2,1
166601,True,2,150217,14,1
166603,True,2,166571,5,1
166603,True,2,35531,17,1
166603,True,2,166601,1,1
166609,True,2,166601,3,1
166609,True,2,35537,17,1
166613,True,2,166357,8,1
166613,True,2,166609,2,1
166613,True,2,165589,10,1
166613,True,2,166597,4,1
166613,True,2,162517,12,1
166619,True,2,162523,12,1
166619,True,2,166363,8,1
166619,True,2,166603,4,1
166627,True,2,166619,3,1
166631,True,2,166627,2,1
166631,True,2,150247,14,1
166631,True,2,166567,6,1
166643,True,2,101107,16,1
166643,True,2,166627,4,1
166657,False,,,,
166667,True,2,166603,6,1
166669,True,2,166541,7,1
166669,True,2,35597,17,1
166669,True,2,164621,11,1
166669,True,2,166667,1,1
166669,True,2,166157,9,1
166679,False,,,,
166693,False,,,,
166703,False,,,,
166739,True,2,166723,4,1
166739,True,2,101203,16,1
166723,False,,,,
166741,True,2,166613,7,1
166741,True,2,166739,1,1
166781,False,,,,
166783,True,2,158591,13,1
166783,True,2,166781,1,1
166799,True,2,162703,12,1
166799,True,2,166783,4,1
166807,True,2,166799,3,1
166807,True,2,166679,7,1
166807,True,2,134039,15,1
166823,True,2,166807,4,1
166823,True,2,162727,12,1
166823,True,2,165799,10,1
166823,True,2,101287,16,1
166823,True,2,166567,8,1
166823,True,2,150439,14,1
166841,True,2,165817,10,1
166843,True,2,166841,1,1
166843,True,2,35771,17,1
166847,True,2,166783,6,1
166847,True,2,162751,12,1
166847,True,2,166843,2,1
166849,True,2,158657,13,1
166849,True,2,166841,3,1
166849,True,2,166847,1,1
166849,True,2,134081,15,1
166853,True,2,166597,8,1
166853,True,2,166849,2,1
166853,True,2,165829,10,1
166861,True,2,166853,3,1
166861,True,2,134093,15,1
166861,True,2,166349,9,1
166867,True,2,166739,7,1
166871,True,2,166867,2,1
166871,True,2,166807,6,1
166909,True,2,166781,7,1
166909,True,2,35837,17,1
166919,True,2,162823,12,1
166919,True,2,101383,16,1
166931,True,2,166867,6,1
166949,True,2,166693,8,1
166949,True,2,162853,12,1
166967,True,2,150583,14,1
166973,True,2,150589,14,1
166973,True,2,166909,6,1
166979,True,2,166723,8,1
166987,True,2,134219,15,1
166987,True,2,166979,3,1
167009,False,,,,
167017,True,2,167009,3,1
167021,True,2,167017,2,1
167023,True,2,167021,1,1
167023,True,2,35951,17,1
167033,True,2,162937,12,1
167033,True,2,167017,4,1
167033,True,2,150649,14,1
167039,True,2,166783,8,1
167039,True,2,167023,4,1
167039,True,2,101503,16,1
167047,True,2,167039,3,1
167047,True,2,166919,7,1
167047,True,2,164999,11,1
167051,True,2,166027,10,1
167051,True,2,167047,2,1
167051,True,2,166987,6,1
167071,True,2,167039,5,1
167071,True,2,35999,17,1
167077,True,2,166949,7,1
167081,True,2,167077,2,1
167081,True,2,167017,6,1
167081,True,2,150697,14,1
167087,True,2,166063,10,1
167087,True,2,167071,4,1
167087,True,2,167023,6,1
167099,True,2,163003,12,1
167099,True,2,166843,8,1
167107,True,2,165059,11,1
167107,True,2,166979,7,1
167107,True,2,167099,3,1
167107,True,2,134339,15,1
167113,True,2,166601,9,1
167113,True,2,167081,5,1
167117,True,2,166861,8,1
167117,True,2,163021,12,1
167117,True,2,167113,2,1
167117,True,2,101581,16,1
167119,True,2,167117,1,1
167119,True,2,167087,5,1
167119,True,2,158927,13,1
167149,True,2,167021,7,1
167149,True,2,167117,5,1
167159,True,2,163063,12,1
167173,True,2,158981,13,1
167177,True,2,101641,16,1
167177,True,2,167173,2,1
167177,True,2,167113,6,1
167191,True,2,167159,5,1
167191,True,2,166679,9,1
167197,False,,,,
167213,True,2,167197,4,1
167213,True,2,163117,12,1
167213,True,2,167149,6,1
167213,True,2,166189,10,1
167221,True,2,167213,3,1
167221,True,2,165173,11,1
167249,False,,,,
167261,True,2,167197,6,1
167261,True,2,166237,10,1
167267,True,2,163171,12,1
167267,True,2,150883,14,1
167269,True,2,167267,1,1
167269,True,2,167261,3,1
167309,False,,,,
167311,True,2,167309,1,1
167311,True,2,166799,9,1
167311,True,2,159119,13,1
167317,True,2,167309,3,1
167329,False,,,,
167339,True,2,163243,12,1
167341,True,2,36269,17,1
167341,True,2,167339,1,1
167341,True,2,165293,11,1
167341,True,2,167309,5,1
167341,True,2,167213,7,1
167381,True,2,166357,10,1
167381,True,2,167317,6,1
167393,True,2,151009,14,1
167393,True,2,167329,6,1
167407,True,2,134639,15,1
167413,True,2,167381,5,1
167413,True,2,36341,17,1
167423,True,2,163327,12,1
167423,True,2,166399,10,1
167423,True,2,167407,4,1
167429,True,2,167173,8,1
167429,True,2,167413,4,1
167437,True,2,167309,7,1
167437,True,2,134669,15,1
167437,True,2,167429,3,1
167441,True,2,167437,2,1
167441,True,2,166417,10,1
167441,True,2,151057,14,1
167443,True,2,167441,1,1
167443,True,2,166931,9,1
167449,True,2,167441,3,1
167449,True,2,134681,15,1
167471,True,2,167407,6,1
167483,False,,,,
167491,True,2,165443,11,1
167491,True,2,167483,3,1
167491,True,2,166979,9,1
167521,True,2,134753,15,1
167521,True,2,167393,7,1
167521,True,2,167009,9,1
167537,True,2,409,8,2
167537,True,2,151153,14,1
167537,True,2,167521,4,1
167537,True,2,102001,16,1
167543,False,,,,
167593,True,2,167081,9,1
167597,True,2,167341,8,1
167597,True,2,167593,2,1
167597,True,2,102061,16,1
167597,True,2,151213,14,1
167611,True,2,167483,7,1
167611,True,2,167099,9,1
167621,True,2,166597,10,1
167621,True,2,151237,14,1
167623,True,2,167621,1,1
167623,True,2,36551,17,1
167623,True,2,159431,13,1
167627,True,2,167611,4,1
167627,True,2,167623,2,1
167627,True,2,151243,14,1
167627,True,2,166603,10,1
167633,True,2,166609,10,1
167641,True,2,167633,3,1
167641,True,2,134873,15,1
167663,True,2,163567,12,1
167663,True,2,151279,14,1
167663,True,2,167407,8,1
167677,True,2,134909,15,1
167683,True,2,159491,13,1
167711,False,,,,
167729,True,2,163633,12,1
167747,True,2,166723,10,1
167747,True,2,167491,8,1
167747,True,2,167683,6,1
167759,False,,,,
167771,False,,,,
167777,True,2,167521,8,1
167777,True,2,102241,16,1
167779,True,2,167747,5,1
167779,True,2,167777,1,1
167779,True,2,167771,3,1
167779,True,2,167267,9,1
167801,False,,,,
167809,True,2,159617,13,1
167809,True,2,167777,5,1
167809,True,2,167801,3,1
167861,True,2,151477,14,1
167863,True,2,167861,1,1
167863,True,2,36791,17,1
167863,True,2,159671,13,1
167873,True,2,102337,16,1
167873,True,2,166849,10,1
167873,True,2,167809,6,1
167879,True,2,167623,8,1
167879,True,2,167863,4,1
167887,True,2,167759,7,1
167887,True,2,167879,3,1
167887,True,2,135119,15,1
167891,True,2,166867,10,1
167891,True,2,151507,14,1
167891,True,2,167887,2,1
167899,True,2,167891,3,1
167899,True,2,159707,13,1
167899,True,2,135131,15,1
167899,True,2,167771,7,1
167911,True,2,167879,5,1
167917,False,,,,
167953,True,2,167441,9,1
167971,True,2,159779,13,1
167971,True,2,36899,17,1
167987,True,2,151603,14,1
167987,True,2,102451,16,1
167987,True,2,167971,4,1
168013,False,,,,
168023,True,2,163927,12,1
168029,True,2,168013,4,1
168037,True,2,168029,3,1
168043,False,,,,
168067,False,,,,
168071,True,2,168067,2,1
168071,True,2,167047,10,1
168071,True,2,151687,14,1
168083,True,2,163987,12,1
168083,True,2,102547,16,1
168083,True,2,168067,4,1
168089,True,2,163993,12,1
168109,True,2,167597,9,1
168127,False,,,,
168143,True,2,167119,10,1
168143,True,2,168127,4,1
168143,True,2,102607,16,1
168143,True,2,167887,8,1
168151,True,2,168023,7,1
168151,True,2,168143,3,1
168193,True,2,160001,13,1
168197,True,2,167173,10,1
168197,True,2,151813,14,1
168197,True,2,168193,2,1
168211,True,2,37139,17,1
168211,True,2,168083,7,1
168211,True,2,160019,13,1
168227,True,2,168211,4,1
168227,True,2,167971,8,1
168247,True,2,135479,15,1
168253,True,2,37181,17,1
168263,True,2,168247,4,1
168269,True,2,168013,8,1
168269,True,2,168253,4,1
168269,True,2,164173,12,1
168277,True,2,168269,3,1
168281,True,2,151897,14,1
168281,True,2,168277,2,1
168293,True,2,168037,8,1
168293,True,2,151909,14,1
168293,True,2,168277,4,1
168293,True,2,167269,10,1
168323,True,2,151939,14,1
168323,True,2,168067,8,1
168331,True,2,168323,3,1
168347,True,2,168331,4,1
168347,True,2,102811,16,1
168347,True,2,164251,12,1
168353,True,2,151969,14,1
168353,True,2,167329,10,1
168391,True,2,135623,15,1
168391,True,2,167879,9,1
168391,True,2,168263,7,1
168409,True,2,168281,7,1
168409,True,2,160217,13,1
168409,True,2,37337,17,1
168433,True,2,37361,17,1
168449,True,2,168433,4,1
168449,True,2,168193,8,1
168449,True,2,102913,16,1
168451,True,2,166403,11,1
168451,True,2,168449,1,1
168451,True,2,168323,7,1
168451,True,2,37379,17,1
168457,True,2,166409,11,1
168457,True,2,168449,3,1
168463,False,,,,
168481,True,2,168353,7,1
168481,True,2,168449,5,1
168481,True,2,37409,17,1
168491,False,,,,
168499,True,2,167987,9,1
168499,True,2,135731,15,1
168499,True,2,168491,3,1
168523,True,2,168491,5,1
168527,True,2,168523,2,1
168527,True,2,168463,6,1
168527,True,2,164431,12,1
168533,True,2,168277,8,1
168541,True,2,168533,3,1
168541,True,2,168029,9,1
168559,True,2,168527,5,1
168559,True,2,160367,13,1
168599,True,2,164503,12,1
168601,True,2,160409,13,1
168601,True,2,37529,17,1
168601,True,2,168599,1,1
168601,True,2,168089,9,1
168617,True,2,168601,4,1
168617,True,2,167593,10,1
168629,True,2,103093,16,1
168631,True,2,168599,5,1
168631,True,2,168629,1,1
168643,True,2,37571,17,1
168673,True,2,160481,13,1
168677,True,2,168673,2,1
168677,True,2,164581,12,1
168677,True,2,103141,16,1
168677,True,2,152293,14,1
168697,True,2,135929,15,1
168713,True,2,168457,8,1
168713,True,2,168697,4,1
168713,True,2,164617,12,1
168713,True,2,103177,16,1
168719,True,2,103183,16,1
168719,True,2,168463,8,1
168719,True,2,164623,12,1
168731,False,,,,
168737,True,2,168481,8,1
168737,True,2,168673,6,1
168743,False,,,,
168761,True,2,168697,6,1
